"","Narea_g_m2.9.comps"
"Wave_1018",-0.000127625484122805
"Wave_1019",-7.65412018143843e-05
"Wave_1020",-1.59799432109311e-05
"Wave_1021",3.3392004192841e-05
"Wave_1022",8.95998791941481e-05
"Wave_1023",7.90859764429299e-05
"Wave_1024",5.89074913318176e-05
"Wave_1025",8.01168847572569e-06
"Wave_1026",0.000235765430474754
"Wave_1027",-7.60623000449288e-05
"Wave_1028",-0.000202702919801346
"Wave_1029",-0.00022759495518183
"Wave_1030",-0.00047143131417505
"Wave_1031",-0.000490959616730524
"Wave_1032",-0.000214737144203832
"Wave_1033",-0.000177005107920631
"Wave_1034",-0.000118964319782834
"Wave_1035",-6.46585412903896e-05
"Wave_1036",-3.7735774647841e-06
"Wave_1037",1.02107980412597e-05
"Wave_1038",-5.90506560205368e-05
"Wave_1039",-0.000188366439996795
"Wave_1040",-7.28638440288688e-05
"Wave_1041",-0.000132862242725737
"Wave_1042",-0.000412727947937251
"Wave_1043",-0.00041229537880237
"Wave_1044",-0.00034721753736314
"Wave_1045",-0.000289720378197779
"Wave_1046",-0.000229520672521615
"Wave_1047",-0.000102190910798275
"Wave_1048",-1.88719267577012e-05
"Wave_1049",-4.83513929763774e-05
"Wave_1050",-1.99834978529829e-05
"Wave_1051",-6.82903441296327e-05
"Wave_1052",-9.13295532650654e-05
"Wave_1053",-3.54356297651073e-05
"Wave_1054",3.99281150676083e-05
"Wave_1055",0.000129850182655436
"Wave_1056",0.000194010036913385
"Wave_1057",0.000221281569297166
"Wave_1058",0.000290190114470793
"Wave_1059",0.000657269040839394
"Wave_1060",0.000392492197692166
"Wave_1061",0.000367237260109263
"Wave_1062",0.000358656919853789
"Wave_1063",0.000290103266887468
"Wave_1064",0.000228978390511609
"Wave_1065",0.000205533901956169
"Wave_1066",0.000241544570730946
"Wave_1067",0.000205207498849581
"Wave_1068",0.00020833712526278
"Wave_1069",0.00025608763368735
"Wave_1070",0.000287218166158302
"Wave_1071",0.000240551984798902
"Wave_1072",0.000466158073185055
"Wave_1073",0.000382559293936538
"Wave_1074",0.0003315430855576
"Wave_1075",0.000274025105391298
"Wave_1076",0.000238972021272585
"Wave_1077",0.000200924486783383
"Wave_1078",0.000200236692621052
"Wave_1079",0.000241397147314504
"Wave_1080",0.000253668165840773
"Wave_1081",0.000244251228926877
"Wave_1082",0.000263555727393236
"Wave_1083",0.000210112709567672
"Wave_1084",0.000170697245409852
"Wave_1085",0.000143085396789495
"Wave_1086",6.06735920760508e-05
"Wave_1087",5.29342472359953e-05
"Wave_1088",9.78816672526924e-05
"Wave_1089",0.000140394467684177
"Wave_1090",-0.000124313274043436
"Wave_1091",0.000109671952511989
"Wave_1092",0.000122286219998819
"Wave_1093",-0.000121641318559472
"Wave_1094",9.67144453109412e-05
"Wave_1095",5.94278618349865e-05
"Wave_1096",-0.000239647100947495
"Wave_1097",-0.000283436728028552
"Wave_1098",-0.000295151867396351
"Wave_1099",-0.000292504100751591
"Wave_1100",-0.000265305797856189
"Wave_1101",5.97685277510296e-06
"Wave_1102",-0.000230072452486865
"Wave_1103",-0.000262815001071299
"Wave_1104",-0.000280235424908097
"Wave_1105",-0.000482102703365291
"Wave_1106",-0.000703581833247538
"Wave_1107",-0.000735898470134059
"Wave_1108",-0.00101545933142902
"Wave_1109",-0.00138780429211963
"Wave_1110",-0.00181969440658496
"Wave_1111",-0.0023309321592748
"Wave_1112",-0.00255477687188
"Wave_1113",-0.00271856168719085
"Wave_1114",-0.00337062706527265
"Wave_1115",-0.00368312724455051
"Wave_1116",-0.00384434934040196
"Wave_1117",-0.00391615215025886
"Wave_1118",-0.00385653140855011
"Wave_1119",-0.00405280017189371
"Wave_1120",-0.00429523229535444
"Wave_1121",-0.00383322473507145
"Wave_1122",-0.00348231133130864
"Wave_1123",-0.00305937752705351
"Wave_1124",-0.00285781056746488
"Wave_1125",-0.00279992533536667
"Wave_1126",-0.00276826919272905
"Wave_1127",-0.00272202210091866
"Wave_1128",-0.00256326753616632
"Wave_1129",-0.00214986034915433
"Wave_1130",-0.00153198623978819
"Wave_1131",-0.000937151414132689
"Wave_1132",-0.000750679633341682
"Wave_1133",-0.000458723794033592
"Wave_1134",-0.000159378118352143
"Wave_1135",0.000151991760909339
"Wave_1136",0.000233518778594361
"Wave_1137",0.000293861527515667
"Wave_1138",0.000726316398769116
"Wave_1139",0.000905471828768813
"Wave_1140",0.000759797617718574
"Wave_1141",0.000911838176623615
"Wave_1142",0.000577929176239579
"Wave_1143",0.00060580659454469
"Wave_1144",0.000880544146090859
"Wave_1145",0.000534443081885292
"Wave_1146",0.000361469583024361
"Wave_1147",0.000983186807110474
"Wave_1148",0.00128353672704718
"Wave_1149",0.00137982298034169
"Wave_1150",0.00146610133795855
"Wave_1151",0.0016109476477942
"Wave_1152",0.00159909183138729
"Wave_1153",0.00119567696627864
"Wave_1154",0.00125642231489287
"Wave_1155",0.00131589962775095
"Wave_1156",0.000931657666354495
"Wave_1157",0.000902423730547169
"Wave_1158",0.00072941272609504
"Wave_1159",0.00043047308687846
"Wave_1160",0.000304395163990018
"Wave_1161",0.000176750653035734
"Wave_1162",0.000262471887579271
"Wave_1163",0.000129776280859214
"Wave_1164",-6.57494880341297e-05
"Wave_1165",-0.000286024285632222
"Wave_1166",-0.000440230785130767
"Wave_1167",-0.000560457082975406
"Wave_1168",-0.000680062438663626
"Wave_1169",-0.000790658159643056
"Wave_1170",-0.000804781120739525
"Wave_1171",-0.000877304704583962
"Wave_1172",-0.000884242106924283
"Wave_1173",-0.000946132208526147
"Wave_1174",-0.00106866612153703
"Wave_1175",-0.00130788981923038
"Wave_1176",-0.00160618394660961
"Wave_1177",-0.00176310088515484
"Wave_1178",-0.00197718278778228
"Wave_1179",-0.00210786117411034
"Wave_1180",-0.00226674951785598
"Wave_1181",-0.00234081125307757
"Wave_1182",-0.00233531525966949
"Wave_1183",-0.00240857188768378
"Wave_1184",-0.00245005205635459
"Wave_1185",-0.00236787331379036
"Wave_1186",-0.00234747010617655
"Wave_1187",-0.00238242090314389
"Wave_1188",-0.00243317360029714
"Wave_1189",-0.00249938582650431
"Wave_1190",-0.0025872947013031
"Wave_1191",-0.00268942250560661
"Wave_1192",-0.00280468483014315
"Wave_1193",-0.0029170021239482
"Wave_1194",-0.00312404695025395
"Wave_1195",-0.00330616532915143
"Wave_1196",-0.00342892558282997
"Wave_1197",-0.0034875044133383
"Wave_1198",-0.00353068212116892
"Wave_1199",-0.00356103807793099
"Wave_1200",-0.00349880968636398
"Wave_1201",-0.00338870543946266
"Wave_1202",-0.00332572442789148
"Wave_1203",-0.00326402090591861
"Wave_1204",-0.00321423426379186
"Wave_1205",-0.00319252797704501
"Wave_1206",-0.00322607511878564
"Wave_1207",-0.00320858416124149
"Wave_1208",-0.00316436316254374
"Wave_1209",-0.00312072753586347
"Wave_1210",-0.00305489209786167
"Wave_1211",-0.00293931802912624
"Wave_1212",-0.00275293427749164
"Wave_1213",-0.00263323887558228
"Wave_1214",-0.00257070766861291
"Wave_1215",-0.00248530968719804
"Wave_1216",-0.00239120164453733
"Wave_1217",-0.00225470922824024
"Wave_1218",-0.00209929129693659
"Wave_1219",-0.00199402172153023
"Wave_1220",-0.0019188365163646
"Wave_1221",-0.00179255577602063
"Wave_1222",-0.00164245330451841
"Wave_1223",-0.00144121300240547
"Wave_1224",-0.00120062130685566
"Wave_1225",-0.000977305414927354
"Wave_1226",-0.000841747006358764
"Wave_1227",-0.000746081389174817
"Wave_1228",-0.000659634411993416
"Wave_1229",-0.000332118669046419
"Wave_1230",-0.000432251688944
"Wave_1231",-0.000331587529471762
"Wave_1232",-0.000236582080269345
"Wave_1233",-0.000135314089800654
"Wave_1234",-3.83573094172041e-05
"Wave_1235",4.25919043747337e-05
"Wave_1236",0.000352628283621026
"Wave_1237",0.000197601337943171
"Wave_1238",0.000247827126588264
"Wave_1239",0.000550357205726942
"Wave_1240",0.000593742607449889
"Wave_1241",0.000665624819860114
"Wave_1242",0.000595732036076174
"Wave_1243",0.000334955838173469
"Wave_1244",0.000312789124410328
"Wave_1245",0.000478968851581768
"Wave_1246",0.000406040257293497
"Wave_1247",0.00033055282134032
"Wave_1248",0.000314199534106022
"Wave_1249",0.000363216130850685
"Wave_1250",0.000419352086996432
"Wave_1251",0.000247145422074059
"Wave_1252",0.000588500512238923
"Wave_1253",0.000596606322786304
"Wave_1254",0.000589448554472527
"Wave_1255",0.000592741141224637
"Wave_1256",0.000306373559739842
"Wave_1257",0.000277430653252898
"Wave_1258",0.000537474798227595
"Wave_1259",0.000335741948747945
"Wave_1260",0.000608840294864598
"Wave_1261",0.000515190202062132
"Wave_1262",0.000385451848581706
"Wave_1263",0.000322569268711088
"Wave_1264",0.000174023372854231
"Wave_1265",0.000295512553901776
"Wave_1266",0.000423611538282823
"Wave_1267",0.000574899011779123
"Wave_1268",0.000761533634845396
"Wave_1269",0.000957426619809377
"Wave_1270",0.00110114634017917
"Wave_1271",0.00119937586207816
"Wave_1272",0.00121300521172279
"Wave_1273",0.00126171373620427
"Wave_1274",0.00155161329234274
"Wave_1275",0.00132807180216369
"Wave_1276",0.00153502222035135
"Wave_1277",0.00165858691462411
"Wave_1278",0.00157899591994521
"Wave_1279",0.00188082316891676
"Wave_1280",0.0019360081071601
"Wave_1281",0.00180763080879347
"Wave_1282",0.00213368125087464
"Wave_1283",0.00227000012061327
"Wave_1284",0.00238300226922154
"Wave_1285",0.00251428904193836
"Wave_1286",0.00256068911565388
"Wave_1287",0.00246617542972917
"Wave_1288",0.00252678569890146
"Wave_1289",0.00282429106515133
"Wave_1290",0.00291812098695077
"Wave_1291",0.00281246707964534
"Wave_1292",0.00295176011194533
"Wave_1293",0.00312597163625284
"Wave_1294",0.00318625332535577
"Wave_1295",0.00355017490806781
"Wave_1296",0.00353918485561026
"Wave_1297",0.00374393117489585
"Wave_1298",0.00384595253845841
"Wave_1299",0.0039694704078518
"Wave_1300",0.00404551629776562
"Wave_1301",0.00403742617401445
"Wave_1302",0.00418800626085491
"Wave_1303",0.00408465226486307
"Wave_1304",0.00443641942678396
"Wave_1305",0.00454922498324838
"Wave_1306",0.00463969109270864
"Wave_1307",0.00478198976805634
"Wave_1308",0.00496976290311542
"Wave_1309",0.00500382789401023
"Wave_1310",0.00513422213438136
"Wave_1311",0.00513619694195385
"Wave_1312",0.00554704308907894
"Wave_1313",0.00561019337803953
"Wave_1314",0.00561293726792021
"Wave_1315",0.00558160376807342
