"","Narea_g_m2.16.comps"
"Wave_1144",-0.0100981929607494
"Wave_1145",-0.00919211552685032
"Wave_1146",-0.00819260981129624
"Wave_1147",-0.00801300983292038
"Wave_1148",-0.00736823996804414
"Wave_1149",-0.00694368907444652
"Wave_1150",-0.00650126328191182
"Wave_1151",-0.0064868965587801
"Wave_1152",-0.00643924401487578
"Wave_1153",-0.00734246823074787
"Wave_1154",-0.00808971750941711
"Wave_1155",-0.011084274618798
"Wave_1156",-0.0104554251824739
"Wave_1157",-0.00924074466489484
"Wave_1158",-0.00767573676593649
"Wave_1159",-0.00677813001107048
"Wave_1160",-0.00653441580287578
"Wave_1161",-0.00631819836794431
"Wave_1162",-0.00647175897654524
"Wave_1163",-0.00625434269582472
"Wave_1164",-0.00566910419999456
"Wave_1165",-0.00527390140104202
"Wave_1166",-0.00516831191526941
"Wave_1167",-0.00512575275233418
"Wave_1168",-0.00514996125153295
"Wave_1169",-0.00496614426092798
"Wave_1170",-0.00496283691889753
"Wave_1171",-0.00532312946528467
"Wave_1172",-0.00583641224765379
"Wave_1173",-0.0061328493198842
"Wave_1174",-0.00629411131835087
"Wave_1175",-0.00577528484286897
"Wave_1176",-0.00588638683790872
"Wave_1177",-0.00500939760913081
"Wave_1178",-0.00418994856589347
"Wave_1179",-0.00394331771230173
"Wave_1180",-0.00359604720773969
"Wave_1181",-0.00304824584352667
"Wave_1182",-0.00250357430245347
"Wave_1183",-0.00187084516825149
"Wave_1184",-0.00125791879269833
"Wave_1185",-0.00107581858170572
"Wave_1186",-0.00037652953878963
"Wave_1187",0.000805182615583526
"Wave_1188",0.00199972336599604
"Wave_1189",0.00309898687829538
"Wave_1190",0.00257071757917138
"Wave_1191",0.00186150375280083
"Wave_1192",0.000369430163571036
"Wave_1193",-0.00175487771678926
"Wave_1194",-0.000726988525480263
"Wave_1195",0.000561461691302153
"Wave_1196",0.0025371399093247
"Wave_1197",0.0039477776897942
"Wave_1198",0.00426517075223165
"Wave_1199",0.00457900176135179
"Wave_1200",0.0048976393256021
"Wave_1201",0.00508663477396779
"Wave_1202",0.00507036640060712
"Wave_1203",0.00504060363738715
"Wave_1204",0.00480868283848265
"Wave_1205",0.00511191663949151
"Wave_1206",0.0056215462830183
"Wave_1207",0.00610335751411007
"Wave_1208",0.0060429691675723
"Wave_1209",0.00650270269892586
"Wave_1210",0.007008026567116
"Wave_1211",0.00764450318345833
"Wave_1212",0.0082222365401923
"Wave_1213",0.00870107679572337
"Wave_1214",0.00909698187488346
"Wave_1215",0.00967586508915331
"Wave_1216",0.00986594978249286
"Wave_1217",0.00990645485394584
"Wave_1218",0.00982172237731247
"Wave_1219",0.00902040449680545
"Wave_1220",0.00878406619901293
"Wave_1221",0.0091291425902495
"Wave_1222",0.00948183913587771
"Wave_1223",0.0103718382488131
"Wave_1224",0.010594983631532
"Wave_1225",0.0107346256328246
"Wave_1226",0.0110424084244488
"Wave_1227",0.0110569714454253
"Wave_1228",0.0109517087966736
"Wave_1229",0.01082887000383
"Wave_1230",0.0106722455021746
"Wave_1231",0.0104016005942041
"Wave_1232",0.0100829038697985
"Wave_1233",0.00962055401445811
"Wave_1234",0.00948688465368051
"Wave_1235",0.00912239355287586
"Wave_1236",0.00829220219830531
"Wave_1237",0.00745457242071878
"Wave_1238",0.00640917950404657
"Wave_1239",0.00605941859433927
"Wave_1240",0.00605812637378133
"Wave_1241",0.00601830362706425
"Wave_1242",0.00655943243110126
"Wave_1243",0.00722519266150686
"Wave_1244",0.00773052788091024
"Wave_1245",0.00805780527251513
"Wave_1246",0.0079417623618435
"Wave_1247",0.00772430585079423
"Wave_1248",0.00753365639635846
"Wave_1249",0.00762519941636426
"Wave_1250",0.00795014635133635
"Wave_1251",0.00789616092970839
"Wave_1252",0.00788892816736946
"Wave_1253",0.00780261885233645
"Wave_1254",0.0074947769087661
"Wave_1255",0.00721056479103586
"Wave_1256",0.00700664098778076
"Wave_1257",0.00709563032964905
"Wave_1258",0.00706669151293391
"Wave_1259",0.00699845617274003
"Wave_1260",0.00664486671086573
"Wave_1261",0.00623430682248139
"Wave_1262",0.00611277144882814
"Wave_1263",0.0060968572158517
"Wave_1264",0.00637818169962587
"Wave_1265",0.00654572102867305
"Wave_1266",0.00655789185161861
"Wave_1267",0.0065913728840466
"Wave_1268",0.00622638102202564
"Wave_1269",0.00610735400762868
"Wave_1270",0.00600145519364372
"Wave_1271",0.00570524203494177
"Wave_1272",0.00572702486272326
"Wave_1273",0.00542155377016861
"Wave_1274",0.00482806156646865
"Wave_1275",0.00468501426974127
"Wave_1276",0.00370381081751788
"Wave_1277",0.0037258147541216
"Wave_1278",0.00381662746783651
"Wave_1279",0.0037858988005134
"Wave_1280",0.00305967564989258
"Wave_1281",0.00212444703452702
"Wave_1282",0.00116434931970727
"Wave_1283",6.61695422342912e-05
"Wave_1284",0.000417981633835717
"Wave_1285",0.000686989021061621
"Wave_1286",0.00131556366890511
"Wave_1287",0.0014255729599863
"Wave_1288",0.000534292478454851
"Wave_1289",-0.000264997160577439
"Wave_1290",-0.00137216342829266
"Wave_1291",-0.000542701416562931
"Wave_1292",0.000293379124226262
"Wave_1293",0.00129190408892312
"Wave_1294",0.00301030353517872
"Wave_1295",0.00331110969159527
"Wave_1296",0.00255509757895895
"Wave_1297",0.00197838085471852
"Wave_1298",0.00171320489107001
"Wave_1299",0.00145213512076763
"Wave_1300",0.00163868070922568
"Wave_1301",0.00202597718783162
"Wave_1302",0.00228023269307853
"Wave_1303",0.00135899521138317
"Wave_1304",0.000489014716772194
"Wave_1305",-0.000219064255471128
"Wave_1306",-0.000751381430185903
"Wave_1307",-0.000790330196647238
"Wave_1308",-0.00117582845049356
"Wave_1309",-0.000272975117335977
"Wave_1310",-0.000807090041693796
"Wave_1311",-0.00166275605524899
"Wave_1312",-0.00257361130783775
"Wave_1313",-0.00352781159453601
"Wave_1314",-0.00363966240158279
"Wave_1315",-0.00339684767628062
"Wave_1316",-0.00299259410099723
"Wave_1317",-0.00206599664466384
"Wave_1318",-0.00244536051472925
"Wave_1319",-0.00237032941911127
"Wave_1320",-0.00210417703342056
