"","Nmass_mg_g.14.comps"
"Wave_835",-0.0743144819697007
"Wave_836",-0.0605619962558445
"Wave_837",-0.0719417098986707
"Wave_838",-0.0763551325874689
"Wave_839",-0.0742954938149037
"Wave_840",-0.0701546082692245
"Wave_841",-0.0496602830641685
"Wave_842",-0.0291537409041877
"Wave_843",-0.0483083127944311
"Wave_844",-0.0436986842887409
"Wave_845",-0.0367326534127991
"Wave_846",-0.0490097095382533
"Wave_847",-0.0436779796175293
"Wave_848",-0.0177108011093562
"Wave_849",-0.052790486628151
"Wave_850",-0.0425076469504508
"Wave_851",-0.0464074821055555
"Wave_852",-0.0428985112697121
"Wave_853",-0.0271576159445938
"Wave_854",-0.0526906357663278
"Wave_855",-0.0517317935948177
"Wave_856",-0.0378749305743485
"Wave_857",-0.0303741214202188
"Wave_858",-0.0171298901486156
"Wave_859",-0.0107337497086736
"Wave_860",0.0124632143378271
"Wave_861",0.00242886252333581
"Wave_862",-0.00253643994933841
"Wave_863",-0.011730480328056
"Wave_864",-0.0279793668457145
"Wave_865",-0.0190100580597298
"Wave_866",-0.0189706043241995
"Wave_867",-0.0325708338818651
"Wave_868",-0.0291326905579524
"Wave_869",-0.0269653366791226
"Wave_870",-0.0320439168960583
"Wave_871",-0.0418199985788479
"Wave_872",-0.0355102702381599
"Wave_873",-0.0249528320296158
"Wave_874",-0.0205523381352371
"Wave_875",-0.00165612244743816
"Wave_876",0.0118999272004227
"Wave_877",-0.00654597520482566
"Wave_878",-0.0141385604346289
"Wave_879",-0.0295929783886678
"Wave_880",-0.0229823855661904
"Wave_881",-0.0088044560933629
"Wave_882",-0.015668961833843
"Wave_883",0.00181505596194896
"Wave_884",-0.00676181892815932
"Wave_885",-0.012747319005858
"Wave_886",-0.0125675552116603
"Wave_887",-0.0180598922052069
"Wave_888",-0.0138436999030424
"Wave_889",-0.00364618541065811
"Wave_890",-0.0102682929621226
"Wave_891",-0.0102912223161064
"Wave_892",-0.0191064675135228
"Wave_893",-0.0063168442529006
"Wave_894",-0.00420328520909431
"Wave_895",-0.0035610641885077
"Wave_896",-0.00321316424006752
"Wave_897",-0.00421923628005656
"Wave_898",0.00181845386199358
"Wave_899",0.00596336642026537
"Wave_900",-0.00410801146769887
"Wave_901",-0.0210843479544599
"Wave_902",-0.0274629730492567
"Wave_903",-0.0221484730840466
"Wave_904",-0.0175137260452368
"Wave_905",0.00156064755495479
"Wave_906",0.0145345849732543
"Wave_907",0.0181992809895993
"Wave_908",0.0136348983215902
"Wave_909",0.000613539100690967
"Wave_910",-0.0101846273271819
"Wave_911",-0.00761781645558475
"Wave_912",-0.012111022662869
"Wave_913",0.0134262738351741
"Wave_914",0.0195765394577112
"Wave_915",-0.00705233117079888
"Wave_916",-0.00984723096096936
"Wave_917",-0.0105396040610571
"Wave_918",-0.0212001681626342
"Wave_919",-0.025902776718049
"Wave_920",-0.00829865180626975
"Wave_921",-0.00310725767723712
"Wave_922",0.0357667870801431
"Wave_923",0.0548758684804224
"Wave_924",0.0511323887528791
"Wave_925",0.0249513066973883
"Wave_926",-0.000763685332305999
"Wave_927",0.00950692414899459
"Wave_928",0.026016525869248
"Wave_929",0.0559978503534562
"Wave_930",0.0391047614259085
"Wave_931",0.0125453006005757
"Wave_932",0.00331644532475809
"Wave_933",0.0209678465096649
"Wave_934",0.0440464939659044
"Wave_935",0.0797136769286795
"Wave_936",0.0751387803875408
"Wave_937",0.0459940973842647
"Wave_938",0.0182336147550097
"Wave_939",0.019554055273404
"Wave_940",0.0398360774547839
"Wave_941",0.0497271677005471
"Wave_942",0.0785948495401248
"Wave_943",0.0644434147509603
"Wave_944",0.0409862921604712
"Wave_945",0.0178724680019616
"Wave_946",0.0237218841726432
"Wave_947",0.0694453630557296
"Wave_948",0.0616154400111496
"Wave_949",0.0512776749931338
"Wave_950",0.0344734505840829
"Wave_951",0.0214597473611969
"Wave_952",0.0188314794648925
"Wave_953",0.0203844344157108
"Wave_954",0.0396782389245417
"Wave_955",0.0444540565889646
"Wave_956",0.0120475646156916
"Wave_957",0.0164729013054749
"Wave_958",0.0334160947207882
"Wave_959",0.0670788580507751
"Wave_960",0.0551642900034524
"Wave_961",0.030170995183845
"Wave_962",0.0653520014826645
"Wave_963",0.0253267008684693
"Wave_964",0.033202202608471
"Wave_965",0.0482775755726959
"Wave_966",0.0470486627733522
"Wave_967",0.0460949156424828
"Wave_968",0.04507764248428
"Wave_969",0.029155841950251
"Wave_970",0.0542839713333111
"Wave_971",0.0723581551356997
"Wave_972",0.0707030831835188
"Wave_973",0.0731741173362845
"Wave_974",0.0809480653093452
"Wave_975",0.101330482139117
"Wave_976",0.0799783597167502
"Wave_977",0.0824784976281834
"Wave_978",0.0601371063248464
"Wave_979",0.0626181231743271
"Wave_980",0.0624663728946508
"Wave_981",0.0511781274567094
"Wave_982",0.0411782749231509
"Wave_983",0.0381806065390909
"Wave_984",0.040077088633671
"Wave_985",0.040090585144772
"Wave_986",0.0381931061982476
"Wave_987",0.0400898029432987
"Wave_988",0.0307441323627018
"Wave_989",0.0162474847642793
"Wave_990",0.00239551756678801
"Wave_991",-0.00506813283809672
"Wave_992",-0.000931663215769762
"Wave_993",0.00358339400472904
"Wave_994",0.00681506047372161
"Wave_995",0.0122789738873202
"Wave_996",0.0144053711023704
"Wave_997",0.0147967251418877
"Wave_998",0.0166588165687152
"Wave_999",0.00819345484176652
"Wave_1000",-0.00254491916416932
"Wave_1001",-0.0130939789776297
"Wave_1002",-0.0216060699442211
"Wave_1003",-0.0189849322601557
"Wave_1004",-0.0190480786541157
"Wave_1005",-0.0181967216550791
"Wave_1006",-0.0180470574243414
"Wave_1007",-0.0223373173842461
"Wave_1008",-0.0239738856154831
"Wave_1009",-0.0251711393549697
"Wave_1010",-0.0253234495388761
"Wave_1011",-0.0227815164245557
"Wave_1012",-0.0200917511180199
"Wave_1013",-0.0167891322942389
"Wave_1014",-0.0118343186804078
"Wave_1015",-0.0042007627651395
"Wave_1016",0.00281902623836669
"Wave_1017",0.0105394252819381
"Wave_1018",0.0149871582140939
"Wave_1019",0.018698169518333
"Wave_1020",0.0205276119840127
"Wave_1021",0.0236376262607961
"Wave_1022",0.0255078935001866
"Wave_1023",0.0275235396931019
"Wave_1024",0.0293841332775126
"Wave_1025",0.0325256574269054
"Wave_1026",0.034567244496748
"Wave_1027",0.0353133919760457
"Wave_1028",0.0362492093952267
"Wave_1029",0.0358544285354179
"Wave_1030",0.0345328563978424
"Wave_1031",0.0330300804274938
"Wave_1032",0.0321117678249035
"Wave_1033",0.0287240038694232
"Wave_1034",0.0256773786638432
"Wave_1035",0.0198154541180773
"Wave_1036",0.0157799553085972
"Wave_1037",0.0160152720381273
"Wave_1038",0.0189347165962853
"Wave_1039",0.0231503385215787
"Wave_1040",0.0274961571739659
"Wave_1041",0.0283070353625781
"Wave_1042",0.0267460149132381
"Wave_1043",0.0250878128047924
"Wave_1044",0.0236440910124403
"Wave_1045",0.0243326226403108
"Wave_1046",0.0251698869081966
"Wave_1047",0.0260847404634244
"Wave_1048",0.0264077339452642
"Wave_1049",0.024520100524267
"Wave_1050",0.0246449712265039
"Wave_1051",0.0243228052002555
"Wave_1052",0.0234410733398541
"Wave_1053",0.0310200742691167
"Wave_1054",0.0379894551406061
"Wave_1055",0.0450486199078123
"Wave_1056",0.0508828391730541
"Wave_1057",0.0536022246329006
"Wave_1058",0.0563941150621966
"Wave_1059",0.0606080655908247
"Wave_1060",0.0623221306827342
"Wave_1061",0.0626575059767928
"Wave_1062",0.0633526209957422
"Wave_1063",0.0622209303150624
"Wave_1064",0.0629575279186504
"Wave_1065",0.0644675690972465
"Wave_1066",0.0651925725639167
"Wave_1067",0.0642773925068587
"Wave_1068",0.0641147650601239
"Wave_1069",0.0624354891386667
"Wave_1070",0.0604285971230533
"Wave_1071",0.0614114768871965
"Wave_1072",0.0634958474191089
"Wave_1073",0.0674869653769301
"Wave_1074",0.070638632449727
"Wave_1075",0.0737343430440097
"Wave_1076",0.074373461745433
"Wave_1077",0.073043281168994
"Wave_1078",0.0731403543078166
"Wave_1079",0.0708963576037467
"Wave_1080",0.0730646411925455
"Wave_1081",0.076855590151011
"Wave_1082",0.0797910996756782
"Wave_1083",0.081695848501102
"Wave_1084",0.0829019803826686
"Wave_1085",0.0838575436107878
"Wave_1086",0.0846085537850481
"Wave_1087",0.0829233964729743
"Wave_1088",0.0806185542646135
"Wave_1089",0.0761231359744473
"Wave_1090",0.0729680240707452
"Wave_1091",0.0692713228294842
"Wave_1092",0.070844027464134
"Wave_1093",0.0698555642673111
"Wave_1094",0.0721464210190226
"Wave_1095",0.0702395421497581
"Wave_1096",0.0686247922396257
"Wave_1097",0.0662176489759802
"Wave_1098",0.0636545360167683
"Wave_1099",0.0571765614037141
"Wave_1100",0.052767718785258
"Wave_1101",0.0481467906400538
"Wave_1102",0.0457488368619974
"Wave_1103",0.0426095595239975
"Wave_1104",0.0428636051387187
"Wave_1105",0.0384649548885918
"Wave_1106",0.0377489925318326
"Wave_1107",0.0369031474145421
"Wave_1108",0.0373814403237269
"Wave_1109",0.0365734806155917
"Wave_1110",0.0397804134836827
"Wave_1111",0.0388899406071226
"Wave_1112",0.0382060406087112
"Wave_1113",0.0380319566465103
"Wave_1114",0.0364759258650395
"Wave_1115",0.0320311206366323
"Wave_1116",0.0313639215064188
"Wave_1117",0.0265580387068288
"Wave_1118",0.0269594647469453
"Wave_1119",0.0286010151767358
"Wave_1120",0.030284626046878
"Wave_1121",0.0319182791155149
"Wave_1122",0.0328090144064426
"Wave_1123",0.0319739710698144
"Wave_1124",0.0317735771778541
"Wave_1125",0.0325292057735107
"Wave_1126",0.0307062963369354
"Wave_1127",0.0259598909533352
"Wave_1128",0.0263142794833973
"Wave_1129",0.0235424655037929
"Wave_1130",0.0224468603346197
"Wave_1131",0.0211172350050538
"Wave_1132",0.02070939421296
"Wave_1133",0.0200130063992121
"Wave_1134",0.0188932480800243
"Wave_1135",0.0178531067420558
"Wave_1136",0.0180647289113604
"Wave_1137",0.0163534817631435
"Wave_1138",0.0157851464803922
"Wave_1139",0.0158306648125882
"Wave_1140",0.0169894564566239
"Wave_1141",0.0152526633359497
"Wave_1142",0.0136871071161674
"Wave_1143",0.00780341695710104
"Wave_1144",0.00711100174434705
"Wave_1145",0.00989009912259503
"Wave_1146",0.0141586381754693
"Wave_1147",0.0152745266175662
"Wave_1148",0.0164745886531059
"Wave_1149",0.0179196496865118
"Wave_1150",0.0202910012409825
"Wave_1151",0.020346988573093
"Wave_1152",0.0186188869445497
"Wave_1153",0.0140393952325144
"Wave_1154",0.0106246196295344
"Wave_1155",-0.000441702495078069
"Wave_1156",3.32273366285881e-05
"Wave_1157",0.0023912451459873
"Wave_1158",0.00725829397174733
"Wave_1159",0.00653835764783718
"Wave_1160",0.00518241684893869
"Wave_1161",0.00382987829945466
"Wave_1162",0.00113940580983491
"Wave_1163",-0.000424378681249788
"Wave_1164",-4.31945668551243e-05
"Wave_1165",-0.000638887321483362
"Wave_1166",-0.0029522634475409
"Wave_1167",-0.0066741292349693
"Wave_1168",-0.0102351343270991
"Wave_1169",-0.0126499299175281
"Wave_1170",-0.0147926657579784
"Wave_1171",-0.0180491871976302
"Wave_1172",-0.0215594854747139
"Wave_1173",-0.0235316021573038
"Wave_1174",-0.0243615361808387
"Wave_1175",-0.0234817201632082
"Wave_1176",-0.0279269320915356
"Wave_1177",-0.0262389285330434
"Wave_1178",-0.0267133280532338
"Wave_1179",-0.0294008554849721
"Wave_1180",-0.0313554773918881
"Wave_1181",-0.0331389117266601
"Wave_1182",-0.0346010542644671
"Wave_1183",-0.0360431501415203
"Wave_1184",-0.0373455686898214
"Wave_1185",-0.0404140127431622
"Wave_1186",-0.0413900678342677
"Wave_1187",-0.0406841406985893
"Wave_1188",-0.0393910254176278
"Wave_1189",-0.0359530140370704
"Wave_1190",-0.037502969206761
"Wave_1191",-0.0387680127013723
"Wave_1192",-0.0436747307746441
"Wave_1193",-0.0510189714945984
"Wave_1194",-0.0473672213642713
"Wave_1195",-0.0424982907597323
"Wave_1196",-0.0340019179276712
"Wave_1197",-0.0289659714734855
"Wave_1198",-0.0266931916951792
"Wave_1199",-0.0245850260286241
"Wave_1200",-0.0226340617069574
"Wave_1201",-0.0226116436455344
"Wave_1202",-0.0223692591622793
"Wave_1203",-0.0220617914286493
"Wave_1204",-0.0219195948658596
"Wave_1205",-0.0194395040074611
"Wave_1206",-0.0160160019089521
"Wave_1207",-0.0129637103637398
"Wave_1208",-0.0135940578068431
"Wave_1209",-0.0128416049826444
"Wave_1210",-0.0118102686920332
"Wave_1211",-0.00965375394468062
"Wave_1212",-0.00757640633437233
"Wave_1213",-0.00634507862668258
"Wave_1214",-0.0056441770840771
"Wave_1215",-0.00379503140535506
"Wave_1216",-0.00425080086233994
"Wave_1217",-0.00531437114942494
"Wave_1218",-0.00670048222044763
"Wave_1219",-0.0105375680770518
"Wave_1220",-0.0108736143350961
"Wave_1221",-0.0100094979028756
"Wave_1222",-0.00903713287284298
"Wave_1223",-0.00683113618174378
"Wave_1224",-0.00823426639581997
"Wave_1225",-0.00962570196868143
"Wave_1226",-0.0103208522119528
"Wave_1227",-0.0120672442956989
"Wave_1228",-0.0133874239114922
"Wave_1229",-0.0153682785382196
"Wave_1230",-0.017770246448554
"Wave_1231",-0.0183941296013631
"Wave_1232",-0.019907973634428
"Wave_1233",-0.0218261122812779
"Wave_1234",-0.022297322101566
"Wave_1235",-0.024177761981145
"Wave_1236",-0.027430786308969
"Wave_1237",-0.0306248285434508
"Wave_1238",-0.0344550397728794
"Wave_1239",-0.035642992489937
"Wave_1240",-0.0364362648571796
"Wave_1241",-0.0381748798931789
"Wave_1242",-0.037025510411163
"Wave_1243",-0.0355848161850691
"Wave_1244",-0.0345355951418933
"Wave_1245",-0.0336469652727589
"Wave_1246",-0.0351927218068993
"Wave_1247",-0.0370646868740324
"Wave_1248",-0.0389646173167975
"Wave_1249",-0.0403135185029216
"Wave_1250",-0.0407575384273991
"Wave_1251",-0.0434444873035388
"Wave_1252",-0.0461338436930134
"Wave_1253",-0.0488126607627264
"Wave_1254",-0.0504616066407305
"Wave_1255",-0.0521561121719553
"Wave_1256",-0.0535071714128186
"Wave_1257",-0.0542477786157641
"Wave_1258",-0.0554456574151544
"Wave_1259",-0.0567701278417541
"Wave_1260",-0.058648252986764
"Wave_1261",-0.0603026523201716
"Wave_1262",-0.0610470665432356
"Wave_1263",-0.0611933963913165
"Wave_1264",-0.0605471157492648
"Wave_1265",-0.0589911335446083
"Wave_1266",-0.0579217275639356
"Wave_1267",-0.0567132608084243
"Wave_1268",-0.0575279691604732
"Wave_1269",-0.0567056331515153
"Wave_1270",-0.0561866367757022
"Wave_1271",-0.0570524774600652
"Wave_1272",-0.0561487827960421
"Wave_1273",-0.0559389642027277
"Wave_1274",-0.0566347540725519
"Wave_1275",-0.0551433359202066
"Wave_1276",-0.0599056288858266
"Wave_1277",-0.0577509357728544
"Wave_1278",-0.055019299457587
"Wave_1279",-0.0540508002686177
"Wave_1280",-0.056214369498334
"Wave_1281",-0.0584118323468025
"Wave_1282",-0.0614652909139098
"Wave_1283",-0.0649276781608675
"Wave_1284",-0.0620096120005373
"Wave_1285",-0.0610546390519737
"Wave_1286",-0.0582512928773709
"Wave_1287",-0.0582600475561939
"Wave_1288",-0.062899313126809
"Wave_1289",-0.0671500309082716
"Wave_1290",-0.073671249718685
"Wave_1291",-0.0678816733809287
"Wave_1292",-0.0617039881631613
"Wave_1293",-0.0546752277514686
"Wave_1294",-0.0449368334364048
"Wave_1295",-0.0430914250365017
"Wave_1296",-0.0457326824075787
"Wave_1297",-0.0477157347818386
"Wave_1298",-0.0483579862978092
"Wave_1299",-0.0491461442746789
"Wave_1300",-0.0477839728008266
"Wave_1301",-0.0461562870633835
"Wave_1302",-0.0442877125556238
"Wave_1303",-0.0484320290853211
"Wave_1304",-0.0524458002518781
"Wave_1305",-0.0559518866067646
"Wave_1306",-0.0583796256025553
"Wave_1307",-0.0587857820815032
"Wave_1308",-0.061626324987247
"Wave_1309",-0.0572143170633379
"Wave_1310",-0.0590163903250812
"Wave_1311",-0.0621463738041093
"Wave_1312",-0.0659709003631174
"Wave_1313",-0.0698648527517614
"Wave_1314",-0.0718132466124029
"Wave_1315",-0.0732311781308821
"Wave_1316",-0.0742584909762629
"Wave_1317",-0.0701645493030231
"Wave_1318",-0.0717085158163101
"Wave_1319",-0.0707358106681221
"Wave_1320",-0.0692576244237129
"Wave_1321",-0.0697798582022236
"Wave_1322",-0.0691094013715069
"Wave_1323",-0.0713970874455109
"Wave_1324",-0.0677569215575025
"Wave_1325",-0.0638589991046038
"Wave_1326",-0.0648063193821398
"Wave_1327",-0.0624142904775243
